2025-08-08 18:51:59 | INFO | __main__:main:264 | 🏗️ Real Estate Investment Data Ingestion Pipeline
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (19, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:39.685208', '2025-08-08 15:28:39.685217')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:39 | ERROR | ml_models.deal_scorer:_save_prediction:423 | ❌ Failed to save prediction: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (20, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:39.801815', '2025-08-08 15:28:39.801820')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:39 | ERROR | ml_models.deal_scorer:predict_deal_score:355 | Error predicting deal score: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (20, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:39.801815', '2025-08-08 15:28:39.801820')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:39 | ERROR | ml_models.deal_scorer:score_all_properties:477 | Error scoring property 20: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (20, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:39.801815', '2025-08-08 15:28:39.801820')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:39 | ERROR | ml_models.deal_scorer:_save_prediction:423 | ❌ Failed to save prediction: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (21, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:39.906105', '2025-08-08 15:28:39.906112')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:39 | ERROR | ml_models.deal_scorer:predict_deal_score:355 | Error predicting deal score: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (21, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:39.906105', '2025-08-08 15:28:39.906112')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:39 | ERROR | ml_models.deal_scorer:score_all_properties:477 | Error scoring property 21: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (21, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:39.906105', '2025-08-08 15:28:39.906112')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:40 | ERROR | ml_models.deal_scorer:_save_prediction:423 | ❌ Failed to save prediction: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (22, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:40.035188', '2025-08-08 15:28:40.035197')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:40 | ERROR | ml_models.deal_scorer:predict_deal_score:355 | Error predicting deal score: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (22, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:40.035188', '2025-08-08 15:28:40.035197')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:40 | ERROR | ml_models.deal_scorer:score_all_properties:477 | Error scoring property 22: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (22, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:40.035188', '2025-08-08 15:28:40.035197')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:40 | ERROR | ml_models.deal_scorer:_save_prediction:423 | ❌ Failed to save prediction: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (23, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:40.163408', '2025-08-08 15:28:40.163414')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:40 | ERROR | ml_models.deal_scorer:predict_deal_score:355 | Error predicting deal score: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (23, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:40.163408', '2025-08-08 15:28:40.163414')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:40 | ERROR | ml_models.deal_scorer:score_all_properties:477 | Error scoring property 23: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (23, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:40.163408', '2025-08-08 15:28:40.163414')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:40 | ERROR | ml_models.deal_scorer:_save_prediction:423 | ❌ Failed to save prediction: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (24, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:40.284844', '2025-08-08 15:28:40.284850')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:40 | ERROR | ml_models.deal_scorer:predict_deal_score:355 | Error predicting deal score: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (24, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:40.284844', '2025-08-08 15:28:40.284850')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:40 | ERROR | ml_models.deal_scorer:score_all_properties:477 | Error scoring property 24: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (24, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:40.284844', '2025-08-08 15:28:40.284850')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:40 | ERROR | ml_models.deal_scorer:_save_prediction:423 | ❌ Failed to save prediction: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (25, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:40.413343', '2025-08-08 15:28:40.413356')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:40 | ERROR | ml_models.deal_scorer:predict_deal_score:355 | Error predicting deal score: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (25, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:40.413343', '2025-08-08 15:28:40.413356')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:40 | ERROR | ml_models.deal_scorer:score_all_properties:477 | Error scoring property 25: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
